Id Cuenta;Marca;Nombre;Cantidad;precioCompra;precioVenta;tipoPedido;;;
1353;Marca_2;Producto_498;31;1.12003004E7;1.12003004E7;ALTA;;;
2509;Marca_5;Producto_2473;24;1.12003004E7;1.12003004E7;BAJA;;;
190;Marca_5;Producto_619;40;1.12003004E7;1.12003004E7;BAJA;;;
2276;Marca_5;Producto_4554;1;1.12003004E7;1.12003004E7;BAJA;;;
362;Marca_1;Producto_294;10;1.12003004E7;1.12003004E7;BAJA;;;
3988;Marca_2;Producto_1358;3;1.12003004E7;1.12003004E7;COMPRA;;;
3778;Marca_5;Producto_3074;79;1.12003004E7;1.12003004E7;VENTA;;;
1502;Marca_5;Producto_1825;15;1.12003004E7;1.12003004E7;ALTA;;;
175;Marca_2;Producto_4177;21;1.12003004E7;1.12003004E7;VENTA;;;
3393;Marca_3;Producto_4255;12;1.12003004E7;1.12003004E7;VENTA;;;
3187;Marca_5;Producto_4458;17;1.12003004E7;1.12003004E7;ALTA;;;
40;Marca_3;Producto_195;52;1.12003004E7;1.12003004E7;ALTA;;;
2222;Marca_4;Producto_448;22;1.12003004E7;1.12003004E7;VENTA;;;
361;Marca_4;Producto_3120;23;1.12003004E7;1.12003004E7;COMPRA;;;
2389;Marca_1;Producto_2974;9;1.12003004E7;1.12003004E7;ALTA;;;
1099;Marca_2;Producto_1968;7;1.12003004E7;1.12003004E7;BAJA;;;
3748;Marca_2;Producto_3187;6;1.12003004E7;1.12003004E7;COMPRA;;;
1407;Marca_3;Producto_35;19;1.12003004E7;1.12003004E7;ALTA;;;
1261;Marca_5;Producto_3922;72;1.12003004E7;1.12003004E7;COMPRA;;;
2165;Marca_5;Producto_619;48;1.12003004E7;1.12003004E7;COMPRA;;;
3299;Marca_5;Producto_422;1;1.12003004E7;1.12003004E7;COMPRA;;;
773;Marca_5;Producto_1251;44;1.12003004E7;1.12003004E7;COMPRA;;;
1781;Marca_1;Producto_2823;24;1.12003004E7;1.12003004E7;COMPRA;;;
884;Marca_5;Producto_4659;57;1.12003004E7;1.12003004E7;BAJA;;;
32;Marca_1;Producto_3797;23;1.12003004E7;1.12003004E7;ALTA;;;
2340;Marca_5;Producto_3450;20;1.12003004E7;1.12003004E7;ALTA;;;
2651;Marca_1;Producto_2171;8;1.12003004E7;1.12003004E7;BAJA;;;
2117;Marca_5;Producto_901;10;1.12003004E7;1.12003004E7;COMPRA;;;
1665;Marca_5;Producto_2116;4;1.12003004E7;1.12003004E7;ALTA;;;
0;Marca_4;Producto_1443;2;1.12003004E7;1.12003004E7;BAJA;;;
3150;Marca_5;Producto_3683;38;1.12003004E7;1.12003004E7;BAJA;;;
3586;Marca_5;Producto_2900;67;1.12003004E7;1.12003004E7;ALTA;;;
2239;Marca_5;Producto_4245;55;1.12003004E7;1.12003004E7;ALTA;;;
768;Marca_5;Producto_226;33;1.12003004E7;1.12003004E7;COMPRA;;;
913;Marca_3;Producto_1207;29;1.12003004E7;1.12003004E7;ALTA;;;
1389;Marca_1;Producto_1726;28;1.12003004E7;1.12003004E7;VENTA;;;
1964;Marca_3;Producto_1529;27;1.12003004E7;1.12003004E7;ALTA;;;
1178;Marca_1;Producto_278;45;1.12003004E7;1.12003004E7;COMPRA;;;
1353;Marca_2;Producto_2943;15;1.12003004E7;1.12003004E7;VENTA;;;
3887;Marca_3;Producto_3756;11;1.12003004E7;1.12003004E7;ALTA;;;
1555;Marca_4;Producto_645;80;1.12003004E7;1.12003004E7;COMPRA;;;
3212;Marca_3;Producto_617;6;1.12003004E7;1.12003004E7;BAJA;;;
3974;Marca_4;Producto_3533;30;1.12003004E7;1.12003004E7;ALTA;;;
2794;Marca_4;Producto_2196;8;1.12003004E7;1.12003004E7;ALTA;;;
190;Marca_2;Producto_3412;46;1.12003004E7;1.12003004E7;COMPRA;;;
176;Marca_1;Producto_3918;9;1.12003004E7;1.12003004E7;ALTA;;;
2686;Marca_5;Producto_2013;12;1.12003004E7;1.12003004E7;ALTA;;;
3362;Marca_3;Producto_4959;6;1.12003004E7;1.12003004E7;ALTA;;;
1130;Marca_1;Producto_31;78;1.12003004E7;1.12003004E7;ALTA;;;
748;Marca_5;Producto_1087;19;1.12003004E7;1.12003004E7;BAJA;;;
748;Marca_4;Producto_1631;7;1.12003004E7;1.12003004E7;BAJA;;;
1533;Marca_1;Producto_3719;9;1.12003004E7;1.12003004E7;BAJA;;;
3667;Marca_3;Producto_1299;30;1.12003004E7;1.12003004E7;ALTA;;;
3410;Marca_2;Producto_3311;14;1.12003004E7;1.12003004E7;BAJA;;;
3869;Marca_5;Producto_928;5;1.12003004E7;1.12003004E7;ALTA;;;
746;Marca_2;Producto_1137;10;1.12003004E7;1.12003004E7;BAJA;;;
3151;Marca_4;Producto_1063;7;1.12003004E7;1.12003004E7;VENTA;;;
301;Marca_4;Producto_645;52;1.12003004E7;1.12003004E7;ALTA;;;
2175;Marca_5;Producto_3721;23;1.12003004E7;1.12003004E7;COMPRA;;;
3697;Marca_3;Producto_1998;20;1.12003004E7;1.12003004E7;BAJA;;;
3274;Marca_2;Producto_2998;4;1.12003004E7;1.12003004E7;ALTA;;;
1301;Marca_5;Producto_2664;25;1.12003004E7;1.12003004E7;COMPRA;;;
2804;Marca_4;Producto_4721;16;1.12003004E7;1.12003004E7;VENTA;;;
1277;Marca_2;Producto_383;5;1.12003004E7;1.12003004E7;VENTA;;;
3176;Marca_2;Producto_4783;29;1.12003004E7;1.12003004E7;ALTA;;;
1663;Marca_5;Producto_4165;1;1.12003004E7;1.12003004E7;COMPRA;;;
3371;Marca_3;Producto_94;78;1.12003004E7;1.12003004E7;VENTA;;;
112;Marca_3;Producto_346;8;1.12003004E7;1.12003004E7;BAJA;;;
2297;Marca_1;Producto_238;19;1.12003004E7;1.12003004E7;ALTA;;;
674;Marca_2;Producto_2977;59;1.12003004E7;1.12003004E7;BAJA;;;
2191;Marca_2;Producto_3867;4;1.12003004E7;1.12003004E7;BAJA;;;
3054;Marca_3;Producto_3690;55;1.12003004E7;1.12003004E7;BAJA;;;
876;Marca_2;Producto_3586;1;1.12003004E7;1.12003004E7;COMPRA;;;
2571;Marca_1;Producto_4993;36;1.12003004E7;1.12003004E7;VENTA;;;
1053;Marca_4;Producto_3937;6;1.12003004E7;1.12003004E7;ALTA;;;
645;Marca_3;Producto_1500;5;1.12003004E7;1.12003004E7;BAJA;;;
2805;Marca_1;Producto_948;11;1.12003004E7;1.12003004E7;COMPRA;;;
2349;Marca_3;Producto_214;23;1.12003004E7;1.12003004E7;VENTA;;;
3858;Marca_2;Producto_4293;7;1.12003004E7;1.12003004E7;VENTA;;;
1762;Marca_5;Producto_4001;41;1.12003004E7;1.12003004E7;COMPRA;;;
1578;Marca_2;Producto_3181;12;1.12003004E7;1.12003004E7;ALTA;;;
445;Marca_2;Producto_1429;78;1.12003004E7;1.12003004E7;VENTA;;;
150;Marca_2;Producto_1727;3;1.12003004E7;1.12003004E7;VENTA;;;
434;Marca_1;Producto_323;47;1.12003004E7;1.12003004E7;ALTA;;;
77;Marca_4;Producto_1211;15;1.12003004E7;1.12003004E7;ALTA;;;
1802;Marca_2;Producto_4783;30;1.12003004E7;1.12003004E7;BAJA;;;
2670;Marca_4;Producto_1264;64;1.12003004E7;1.12003004E7;ALTA;;;
793;Marca_2;Producto_2853;35;1.12003004E7;1.12003004E7;BAJA;;;
2563;Marca_5;Producto_547;12;1.12003004E7;1.12003004E7;ALTA;;;
3893;Marca_3;Producto_3948;32;1.12003004E7;1.12003004E7;ALTA;;;
3462;Marca_2;Producto_84;1;1.12003004E7;1.12003004E7;ALTA;;;
2995;Marca_1;Producto_3880;39;1.12003004E7;1.12003004E7;ALTA;;;
3450;Marca_2;Producto_3168;3;1.12003004E7;1.12003004E7;VENTA;;;
3834;Marca_5;Producto_1535;30;1.12003004E7;1.12003004E7;VENTA;;;
883;Marca_4;Producto_1862;22;1.12003004E7;1.12003004E7;VENTA;;;
189;Marca_4;Producto_705;8;1.12003004E7;1.12003004E7;BAJA;;;
887;Marca_2;Producto_1784;15;1.12003004E7;1.12003004E7;COMPRA;;;
3873;Marca_1;Producto_1469;7;1.12003004E7;1.12003004E7;ALTA;;;
589;Marca_1;Producto_3316;24;1.12003004E7;1.12003004E7;COMPRA;;;
2523;Marca_2;Producto_3414;70;1.12003004E7;1.12003004E7;COMPRA;;;
336;Marca_5;Producto_2149;8;1.12003004E7;1.12003004E7;COMPRA;;;
610;Marca_2;Producto_4448;5;1.12003004E7;1.12003004E7;COMPRA;;;
2762;Marca_4;Producto_203;33;1.12003004E7;1.12003004E7;ALTA;;;
2093;Marca_3;Producto_4038;36;1.12003004E7;1.12003004E7;VENTA;;;
3220;Marca_2;Producto_4765;28;1.12003004E7;1.12003004E7;ALTA;;;
1881;Marca_1;Producto_2669;25;1.12003004E7;1.12003004E7;ALTA;;;
1453;Marca_3;Producto_540;33;1.12003004E7;1.12003004E7;ALTA;;;
1581;Marca_2;Producto_1962;30;1.12003004E7;1.12003004E7;BAJA;;;
3901;Marca_2;Producto_3116;28;1.12003004E7;1.12003004E7;ALTA;;;
897;Marca_4;Producto_1098;38;1.12003004E7;1.12003004E7;BAJA;;;
1191;Marca_1;Producto_40;1;1.12003004E7;1.12003004E7;BAJA;;;
2783;Marca_5;Producto_2607;8;1.12003004E7;1.12003004E7;ALTA;;;
3504;Marca_3;Producto_457;21;1.12003004E7;1.12003004E7;COMPRA;;;
1220;Marca_4;Producto_1562;33;1.12003004E7;1.12003004E7;ALTA;;;
2925;Marca_2;Producto_3062;15;1.12003004E7;1.12003004E7;ALTA;;;
3564;Marca_3;Producto_298;22;1.12003004E7;1.12003004E7;ALTA;;;
1861;Marca_5;Producto_3299;15;1.12003004E7;1.12003004E7;ALTA;;;
1977;Marca_1;Producto_1787;2;1.12003004E7;1.12003004E7;ALTA;;;
2899;Marca_3;Producto_2801;31;1.12003004E7;1.12003004E7;ALTA;;;
3706;Marca_5;Producto_1512;3;1.12003004E7;1.12003004E7;ALTA;;;
2450;Marca_1;Producto_3836;36;1.12003004E7;1.12003004E7;ALTA;;;
3141;Marca_1;Producto_2174;4;1.12003004E7;1.12003004E7;ALTA;;;
690;Marca_1;Producto_1646;73;1.12003004E7;1.12003004E7;BAJA;;;
1013;Marca_2;Producto_1248;2;1.12003004E7;1.12003004E7;VENTA;;;
319;Marca_5;Producto_2660;8;1.12003004E7;1.12003004E7;COMPRA;;;
2926;Marca_5;Producto_798;45;1.12003004E7;1.12003004E7;BAJA;;;
1898;Marca_2;Producto_2272;18;1.12003004E7;1.12003004E7;ALTA;;;
3115;Marca_1;Producto_2784;7;1.12003004E7;1.12003004E7;ALTA;;;
457;Marca_2;Producto_1664;66;1.12003004E7;1.12003004E7;BAJA;;;
30;Marca_3;Producto_716;59;1.12003004E7;1.12003004E7;VENTA;;;
3768;Marca_2;Producto_3565;50;1.12003004E7;1.12003004E7;COMPRA;;;
2572;Marca_5;Producto_4460;46;1.12003004E7;1.12003004E7;ALTA;;;
1822;Marca_5;Producto_3523;31;1.12003004E7;1.12003004E7;ALTA;;;
1273;Marca_5;Producto_1514;4;1.12003004E7;1.12003004E7;ALTA;;;
3529;Marca_5;Producto_2056;43;1.12003004E7;1.12003004E7;VENTA;;;
3430;Marca_3;Producto_3090;27;1.12003004E7;1.12003004E7;BAJA;;;
3281;Marca_5;Producto_3216;36;1.12003004E7;1.12003004E7;VENTA;;;
1362;Marca_5;Producto_4416;10;1.12003004E7;1.12003004E7;VENTA;;;
2372;Marca_3;Producto_870;58;1.12003004E7;1.12003004E7;BAJA;;;
1534;Marca_4;Producto_1473;13;1.12003004E7;1.12003004E7;COMPRA;;;
440;Marca_4;Producto_4031;56;1.12003004E7;1.12003004E7;VENTA;;;
2661;Marca_5;Producto_4110;27;1.12003004E7;1.12003004E7;ALTA;;;
3608;Marca_5;Producto_3976;6;1.12003004E7;1.12003004E7;BAJA;;;
3457;Marca_4;Producto_459;58;1.12003004E7;1.12003004E7;ALTA;;;
508;Marca_5;Producto_432;6;1.12003004E7;1.12003004E7;BAJA;;;
2455;Marca_2;Producto_1017;61;1.12003004E7;1.12003004E7;COMPRA;;;
1079;Marca_1;Producto_1905;59;1.12003004E7;1.12003004E7;ALTA;;;
1976;Marca_5;Producto_4955;25;1.12003004E7;1.12003004E7;ALTA;;;
3643;Marca_2;Producto_3037;15;1.12003004E7;1.12003004E7;ALTA;;;
864;Marca_2;Producto_4384;19;1.12003004E7;1.12003004E7;VENTA;;;
3324;Marca_4;Producto_1603;33;1.12003004E7;1.12003004E7;BAJA;;;
335;Marca_4;Producto_3891;4;1.12003004E7;1.12003004E7;ALTA;;;
1534;Marca_5;Producto_410;11;1.12003004E7;1.12003004E7;COMPRA;;;
2227;Marca_5;Producto_3282;51;1.12003004E7;1.12003004E7;ALTA;;;
3441;Marca_3;Producto_3559;37;1.12003004E7;1.12003004E7;VENTA;;;
3841;Marca_3;Producto_3306;23;1.12003004E7;1.12003004E7;ALTA;;;
2003;Marca_2;Producto_4765;83;1.12003004E7;1.12003004E7;VENTA;;;
3185;Marca_4;Producto_74;10;1.12003004E7;1.12003004E7;BAJA;;;
3857;Marca_1;Producto_4845;22;1.12003004E7;1.12003004E7;ALTA;;;
1053;Marca_4;Producto_392;48;1.12003004E7;1.12003004E7;COMPRA;;;
2644;Marca_5;Producto_928;2;1.12003004E7;1.12003004E7;COMPRA;;;
3799;Marca_2;Producto_1669;28;1.12003004E7;1.12003004E7;ALTA;;;
1659;Marca_3;Producto_2472;37;1.12003004E7;1.12003004E7;ALTA;;;
3026;Marca_3;Producto_4838;37;1.12003004E7;1.12003004E7;VENTA;;;
3085;Marca_4;Producto_3184;40;1.12003004E7;1.12003004E7;ALTA;;;
734;Marca_5;Producto_3543;15;1.12003004E7;1.12003004E7;VENTA;;;
320;Marca_1;Producto_2889;49;1.12003004E7;1.12003004E7;VENTA;;;
800;Marca_1;Producto_1214;79;1.12003004E7;1.12003004E7;ALTA;;;
897;Marca_3;Producto_1854;26;1.12003004E7;1.12003004E7;ALTA;;;
3118;Marca_5;Producto_1902;21;1.12003004E7;1.12003004E7;VENTA;;;
496;Marca_3;Producto_904;19;1.12003004E7;1.12003004E7;ALTA;;;
2773;Marca_5;Producto_887;2;1.12003004E7;1.12003004E7;COMPRA;;;
2481;Marca_4;Producto_2750;11;1.12003004E7;1.12003004E7;COMPRA;;;
1112;Marca_2;Producto_239;14;1.12003004E7;1.12003004E7;COMPRA;;;
1301;Marca_4;Producto_4533;18;1.12003004E7;1.12003004E7;BAJA;;;
1640;Marca_3;Producto_1324;16;1.12003004E7;1.12003004E7;ALTA;;;
2415;Marca_1;Producto_3270;69;1.12003004E7;1.12003004E7;BAJA;;;
985;Marca_4;Producto_2594;16;1.12003004E7;1.12003004E7;COMPRA;;;
2954;Marca_1;Producto_590;89;1.12003004E7;1.12003004E7;ALTA;;;
2584;Marca_1;Producto_3477;18;1.12003004E7;1.12003004E7;ALTA;;;
2263;Marca_5;Producto_2602;31;1.12003004E7;1.12003004E7;ALTA;;;
465;Marca_4;Producto_1771;23;1.12003004E7;1.12003004E7;ALTA;;;
593;Marca_5;Producto_4029;20;1.12003004E7;1.12003004E7;COMPRA;;;
681;Marca_4;Producto_3516;4;1.12003004E7;1.12003004E7;VENTA;;;
2213;Marca_4;Producto_4670;50;1.12003004E7;1.12003004E7;VENTA;;;
2533;Marca_5;Producto_4472;51;1.12003004E7;1.12003004E7;ALTA;;;
3505;Marca_2;Producto_1306;1;1.12003004E7;1.12003004E7;ALTA;;;
2054;Marca_4;Producto_2318;4;1.12003004E7;1.12003004E7;BAJA;;;
3813;Marca_2;Producto_1069;7;1.12003004E7;1.12003004E7;ALTA;;;
1428;Marca_3;Producto_3806;9;1.12003004E7;1.12003004E7;COMPRA;;;
268;Marca_5;Producto_3224;72;1.12003004E7;1.12003004E7;ALTA;;;
3005;Marca_2;Producto_1144;3;1.12003004E7;1.12003004E7;COMPRA;;;
3509;Marca_3;Producto_3496;35;1.12003004E7;1.12003004E7;VENTA;;;
1194;Marca_2;Producto_4274;8;1.12003004E7;1.12003004E7;ALTA;;;
2398;Marca_1;Producto_369;1;1.12003004E7;1.12003004E7;BAJA;;;
2777;Marca_4;Producto_3213;68;1.12003004E7;1.12003004E7;ALTA;;;
3982;Marca_4;Producto_3141;14;1.12003004E7;1.12003004E7;COMPRA;;;
2163;Marca_1;Producto_2785;57;1.12003004E7;1.12003004E7;VENTA;;;
3831;Marca_1;Producto_3233;2;1.12003004E7;1.12003004E7;VENTA;;;
2239;Marca_3;Producto_4414;51;1.12003004E7;1.12003004E7;VENTA;;;
2027;Marca_1;Producto_3729;13;1.12003004E7;1.12003004E7;ALTA;;;
3293;Marca_5;Producto_1979;51;1.12003004E7;1.12003004E7;VENTA;;;
344;Marca_3;Producto_1053;68;1.12003004E7;1.12003004E7;VENTA;;;
1924;Marca_3;Producto_3097;33;1.12003004E7;1.12003004E7;VENTA;;;
3676;Marca_2;Producto_2862;3;1.12003004E7;1.12003004E7;COMPRA;;;
2929;Marca_4;Producto_505;14;1.12003004E7;1.12003004E7;VENTA;;;
18;Marca_3;Producto_4350;46;1.12003004E7;1.12003004E7;ALTA;;;
2456;Marca_1;Producto_4808;95;1.12003004E7;1.12003004E7;ALTA;;;
1651;Marca_5;Producto_4662;16;1.12003004E7;1.12003004E7;VENTA;;;
3958;Marca_4;Producto_1378;8;1.12003004E7;1.12003004E7;ALTA;;;
725;Marca_2;Producto_2558;93;1.12003004E7;1.12003004E7;VENTA;;;
2678;Marca_3;Producto_2081;44;1.12003004E7;1.12003004E7;ALTA;;;
2190;Marca_2;Producto_347;42;1.12003004E7;1.12003004E7;COMPRA;;;
2222;Marca_5;Producto_399;1;1.12003004E7;1.12003004E7;VENTA;;;
750;Marca_2;Producto_1556;2;1.12003004E7;1.12003004E7;ALTA;;;
941;Marca_3;Producto_437;4;1.12003004E7;1.12003004E7;ALTA;;;
2426;Marca_5;Producto_3367;1;1.12003004E7;1.12003004E7;BAJA;;;
2474;Marca_5;Producto_833;45;1.12003004E7;1.12003004E7;VENTA;;;
805;Marca_4;Producto_4247;52;1.12003004E7;1.12003004E7;VENTA;;;
3012;Marca_5;Producto_1323;62;1.12003004E7;1.12003004E7;BAJA;;;
2549;Marca_4;Producto_296;13;1.12003004E7;1.12003004E7;ALTA;;;
613;Marca_1;Producto_1700;66;1.12003004E7;1.12003004E7;BAJA;;;
351;Marca_1;Producto_1022;38;1.12003004E7;1.12003004E7;BAJA;;;
1646;Marca_5;Producto_4377;9;1.12003004E7;1.12003004E7;ALTA;;;
1381;Marca_5;Producto_789;1;1.12003004E7;1.12003004E7;ALTA;;;
533;Marca_2;Producto_165;24;1.12003004E7;1.12003004E7;ALTA;;;
857;Marca_2;Producto_604;7;1.12003004E7;1.12003004E7;BAJA;;;
294;Marca_4;Producto_3753;25;1.12003004E7;1.12003004E7;COMPRA;;;
1166;Marca_3;Producto_2064;16;1.12003004E7;1.12003004E7;BAJA;;;
820;Marca_5;Producto_4064;14;1.12003004E7;1.12003004E7;COMPRA;;;
2226;Marca_3;Producto_3958;16;1.12003004E7;1.12003004E7;VENTA;;;
2723;Marca_5;Producto_4164;8;1.12003004E7;1.12003004E7;COMPRA;;;
2951;Marca_2;Producto_3517;19;1.12003004E7;1.12003004E7;COMPRA;;;
531;Marca_5;Producto_3683;31;1.12003004E7;1.12003004E7;ALTA;;;
1372;Marca_5;Producto_2996;2;1.12003004E7;1.12003004E7;BAJA;;;
3733;Marca_5;Producto_5;3;1.12003004E7;1.12003004E7;ALTA;;;
2905;Marca_4;Producto_327;27;1.12003004E7;1.12003004E7;COMPRA;;;
3886;Marca_2;Producto_1067;31;1.12003004E7;1.12003004E7;ALTA;;;
3567;Marca_1;Producto_3823;4;1.12003004E7;1.12003004E7;VENTA;;;
774;Marca_5;Producto_1818;7;1.12003004E7;1.12003004E7;ALTA;;;
3074;Marca_2;Producto_4893;64;1.12003004E7;1.12003004E7;BAJA;;;
3486;Marca_3;Producto_566;1;1.12003004E7;1.12003004E7;ALTA;;;
2664;Marca_1;Producto_311;8;1.12003004E7;1.12003004E7;BAJA;;;
85;Marca_3;Producto_3113;1;1.12003004E7;1.12003004E7;VENTA;;;
2238;Marca_1;Producto_1926;42;1.12003004E7;1.12003004E7;ALTA;;;
721;Marca_3;Producto_1661;12;1.12003004E7;1.12003004E7;COMPRA;;;
2287;Marca_1;Producto_2781;4;1.12003004E7;1.12003004E7;VENTA;;;
3134;Marca_3;Producto_974;14;1.12003004E7;1.12003004E7;BAJA;;;
1429;Marca_5;Producto_1235;3;1.12003004E7;1.12003004E7;ALTA;;;
2281;Marca_5;Producto_4847;65;1.12003004E7;1.12003004E7;VENTA;;;
245;Marca_1;Producto_3244;20;1.12003004E7;1.12003004E7;BAJA;;;
975;Marca_2;Producto_2357;21;1.12003004E7;1.12003004E7;BAJA;;;
1343;Marca_4;Producto_1379;8;1.12003004E7;1.12003004E7;ALTA;;;
125;Marca_5;Producto_95;55;1.12003004E7;1.12003004E7;ALTA;;;
3555;Marca_3;Producto_4452;22;1.12003004E7;1.12003004E7;ALTA;;;
76;Marca_3;Producto_2746;35;1.12003004E7;1.12003004E7;VENTA;;;
2394;Marca_2;Producto_785;37;1.12003004E7;1.12003004E7;ALTA;;;
842;Marca_2;Producto_1729;59;1.12003004E7;1.12003004E7;VENTA;;;
3228;Marca_5;Producto_2020;22;1.12003004E7;1.12003004E7;ALTA;;;
3135;Marca_1;Producto_3466;11;1.12003004E7;1.12003004E7;ALTA;;;
2124;Marca_4;Producto_1150;6;1.12003004E7;1.12003004E7;BAJA;;;
3995;Marca_5;Producto_1602;17;1.12003004E7;1.12003004E7;BAJA;;;
1574;Marca_1;Producto_903;40;1.12003004E7;1.12003004E7;BAJA;;;
3801;Marca_3;Producto_1596;26;1.12003004E7;1.12003004E7;ALTA;;;
197;Marca_3;Producto_1194;11;1.12003004E7;1.12003004E7;VENTA;;;
1729;Marca_2;Producto_3145;1;1.12003004E7;1.12003004E7;COMPRA;;;
720;Marca_4;Producto_2164;67;1.12003004E7;1.12003004E7;VENTA;;;
1730;Marca_2;Producto_914;11;1.12003004E7;1.12003004E7;COMPRA;;;
3536;Marca_1;Producto_1537;3;1.12003004E7;1.12003004E7;COMPRA;;;
234;Marca_4;Producto_964;45;1.12003004E7;1.12003004E7;VENTA;;;
3821;Marca_2;Producto_258;41;1.12003004E7;1.12003004E7;COMPRA;;;
588;Marca_5;Producto_4453;34;1.12003004E7;1.12003004E7;BAJA;;;
259;Marca_4;Producto_1581;85;1.12003004E7;1.12003004E7;ALTA;;;
381;Marca_4;Producto_2044;22;1.12003004E7;1.12003004E7;COMPRA;;;
1283;Marca_2;Producto_2494;7;1.12003004E7;1.12003004E7;ALTA;;;
133;Marca_2;Producto_41;69;1.12003004E7;1.12003004E7;BAJA;;;
1625;Marca_5;Producto_3282;68;1.12003004E7;1.12003004E7;ALTA;;;
3956;Marca_2;Producto_4669;12;1.12003004E7;1.12003004E7;VENTA;;;
1589;Marca_3;Producto_540;1;1.12003004E7;1.12003004E7;VENTA;;;
2772;Marca_3;Producto_2403;48;1.12003004E7;1.12003004E7;ALTA;;;
143;Marca_4;Producto_2919;3;1.12003004E7;1.12003004E7;ALTA;;;
3360;Marca_2;Producto_3646;13;1.12003004E7;1.12003004E7;ALTA;;;
725;Marca_4;Producto_4131;26;1.12003004E7;1.12003004E7;VENTA;;;
3015;Marca_4;Producto_684;32;1.12003004E7;1.12003004E7;ALTA;;;
3179;Marca_3;Producto_2541;9;1.12003004E7;1.12003004E7;ALTA;;;
765;Marca_4;Producto_3104;34;1.12003004E7;1.12003004E7;BAJA;;;
270;Marca_2;Producto_2709;44;1.12003004E7;1.12003004E7;ALTA;;;
2923;Marca_1;Producto_3287;13;1.12003004E7;1.12003004E7;VENTA;;;
3814;Marca_3;Producto_1309;2;1.12003004E7;1.12003004E7;COMPRA;;;
2335;Marca_1;Producto_4495;3;1.12003004E7;1.12003004E7;VENTA;;;
1883;Marca_2;Producto_409;1;1.12003004E7;1.12003004E7;COMPRA;;;
2794;Marca_5;Producto_2374;50;1.12003004E7;1.12003004E7;COMPRA;;;
391;Marca_3;Producto_3006;52;1.12003004E7;1.12003004E7;ALTA;;;
2509;Marca_3;Producto_269;73;1.12003004E7;1.12003004E7;ALTA;;;
917;Marca_4;Producto_3417;47;1.12003004E7;1.12003004E7;COMPRA;;;
1731;Marca_2;Producto_4723;27;1.12003004E7;1.12003004E7;ALTA;;;
634;Marca_2;Producto_4572;34;1.12003004E7;1.12003004E7;ALTA;;;
3473;Marca_2;Producto_2854;6;1.12003004E7;1.12003004E7;BAJA;;;
3492;Marca_1;Producto_1689;15;1.12003004E7;1.12003004E7;COMPRA;;;
3185;Marca_3;Producto_4369;6;1.12003004E7;1.12003004E7;BAJA;;;
1985;Marca_3;Producto_3364;97;1.12003004E7;1.12003004E7;COMPRA;;;
881;Marca_4;Producto_4294;60;1.12003004E7;1.12003004E7;VENTA;;;
3974;Marca_5;Producto_4689;23;1.12003004E7;1.12003004E7;VENTA;;;
2292;Marca_1;Producto_828;17;1.12003004E7;1.12003004E7;ALTA;;;
533;Marca_4;Producto_2246;1;1.12003004E7;1.12003004E7;COMPRA;;;
3579;Marca_2;Producto_3991;1;1.12003004E7;1.12003004E7;COMPRA;;;
2551;Marca_4;Producto_1826;13;1.12003004E7;1.12003004E7;BAJA;;;
2638;Marca_1;Producto_2097;23;1.12003004E7;1.12003004E7;ALTA;;;
2186;Marca_1;Producto_1845;6;1.12003004E7;1.12003004E7;BAJA;;;
2262;Marca_4;Producto_1950;38;1.12003004E7;1.12003004E7;ALTA;;;
3314;Marca_2;Producto_3913;24;1.12003004E7;1.12003004E7;COMPRA;;;
1135;Marca_1;Producto_869;6;1.12003004E7;1.12003004E7;COMPRA;;;
1162;Marca_5;Producto_4087;38;1.12003004E7;1.12003004E7;ALTA;;;
1562;Marca_3;Producto_2772;5;1.12003004E7;1.12003004E7;BAJA;;;
618;Marca_5;Producto_3932;78;1.12003004E7;1.12003004E7;VENTA;;;
1052;Marca_1;Producto_442;7;1.12003004E7;1.12003004E7;ALTA;;;
2954;Marca_5;Producto_3388;4;1.12003004E7;1.12003004E7;ALTA;;;
3972;Marca_1;Producto_2999;77;1.12003004E7;1.12003004E7;VENTA;;;
3246;Marca_5;Producto_3909;1;1.12003004E7;1.12003004E7;ALTA;;;
2959;Marca_5;Producto_3856;2;1.12003004E7;1.12003004E7;ALTA;;;
1960;Marca_2;Producto_1918;44;1.12003004E7;1.12003004E7;ALTA;;;
2151;Marca_2;Producto_602;4;1.12003004E7;1.12003004E7;COMPRA;;;
2190;Marca_2;Producto_3545;5;1.12003004E7;1.12003004E7;ALTA;;;
2113;Marca_2;Producto_112;5;1.12003004E7;1.12003004E7;VENTA;;;
3501;Marca_3;Producto_2743;34;1.12003004E7;1.12003004E7;ALTA;;;
1187;Marca_5;Producto_2477;34;1.12003004E7;1.12003004E7;ALTA;;;
105;Marca_1;Producto_2565;16;1.12003004E7;1.12003004E7;VENTA;;;
1046;Marca_5;Producto_4676;1;1.12003004E7;1.12003004E7;COMPRA;;;
1036;Marca_3;Producto_3021;13;1.12003004E7;1.12003004E7;ALTA;;;
3557;Marca_2;Producto_1395;43;1.12003004E7;1.12003004E7;VENTA;;;
3293;Marca_2;Producto_3304;19;1.12003004E7;1.12003004E7;VENTA;;;
17;Marca_5;Producto_939;23;1.12003004E7;1.12003004E7;ALTA;;;
2477;Marca_2;Producto_2453;1;1.12003004E7;1.12003004E7;COMPRA;;;
3768;Marca_1;Producto_3547;49;1.12003004E7;1.12003004E7;BAJA;;;
